Routine,Line,GloRef,GloSet,GloKill,DirBlkRd,UpntBlkRd,BpntBlkRd,DataBlkRd,BdataBlkRd,MapBlkRd,OthBlkRd,DirBlkWt,UpntBlkWt,BpntBlkWt,DataBlkWt,BdataBlkWt,MapBlkWt,OthBlkWt,DirBlkBuf,UpntBlkBuf,BpntBlkBuf,DataBlkBuf,BdataBlkBuf,MapBlkBuf,OthBlkBuf,JrnEntry,BlkAlloc,NetGloRef,NetGloSet,NetGloKill,NetReqSent,NCacheHit,NCacheMiss,NetLock,RtnLine,RtnLoad,RtnFetch,LockCom,LockSucc,LockFail,TermRead,TermWrite,TermChRd,TermChWrt,SeqRead,SeqWrt,IJCMsgRd,IJCMsgWt,IJCNetMsg,Retransmit,BuffSent,Time,TotalTime,Code
Isc.JSONFiltering.DynObjSearchCriteria.1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000027,0.000027,"    Return }"
Isc.JSONFiltering.DynObjSearchCriteria.1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zdeleteDocDB() public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000080,0.089393,"    Return ##class(%DocDB.Database).%DropDatabase(..tempDBName)"
Isc.JSONFiltering.DynObjSearchCriteria.1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"}"
Isc.JSONFiltering.DynObjSearchCriteria.1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zfillDocDB() public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000046,0.000172,"    Set iter = ..inputJSON.%GetIterator()"
Isc.JSONFiltering.DynObjSearchCriteria.1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057,0.000536,"    While iter.%GetNext(.key , .document ) {"
Isc.JSONFiltering.DynObjSearchCriteria.1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285,0.021027,"        Do ..db.%SaveDocument(document)"
Isc.JSONFiltering.DynObjSearchCriteria.1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193,0.000193,"    }"
Isc.JSONFiltering.DynObjSearchCriteria.1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000020,0.000020,"    Return }"
Isc.JSONFiltering.DynObjSearchCriteria.1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zgenerateDocDB() public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,86,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,34,102,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000535,2.786965,"   Set ..db = ##class(%DocDB.Database).%CreateDatabase(..tempDBName)"
Isc.JSONFiltering.DynObjSearchCriteria.1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000029,3.580525,"   Do ..createProperties()"
Isc.JSONFiltering.DynObjSearchCriteria.1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0.000018,"   Return ..db }"
Isc.JSONFiltering.DynObjSearchCriteria.1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zgetDocDB() public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    Return ##class(%DocDB.Database).%GetDatabase(..tempDBName)"
Isc.JSONFiltering.DynObjSearchCriteria.1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"}"
Isc.JSONFiltering.DynObjSearchCriteria.1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zgetExpression(property) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000041,0.000041,"    Return ""$."" _ $Replace(property,..#OBJSEPARATOR,""."")"
Isc.JSONFiltering.DynObjSearchCriteria.1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"}"
Isc.JSONFiltering.DynObjSearchCriteria.1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zgetType(property) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000045,0.000122,"    Set item = ..inputJSON.%Get(0)"
Isc.JSONFiltering.DynObjSearchCriteria.1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000013,0.000013,"    If property '[ ..#OBJSEPARATOR {"
Isc.JSONFiltering.DynObjSearchCriteria.1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000036,0.000165,"        Set type = item.%GetTypeOf(property)"
Isc.JSONFiltering.DynObjSearchCriteria.1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0.000003,"    } Else {"
Isc.JSONFiltering.DynObjSearchCriteria.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"        Set tmpList = $Listfromstring(property,..#OBJSEPARATOR), ptr = 0"
Isc.JSONFiltering.DynObjSearchCriteria.1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"        While $Listnext(tmpList,ptr,key) {"
Isc.JSONFiltering.DynObjSearchCriteria.1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"            Set temp = $Property(item,key)"
Isc.JSONFiltering.DynObjSearchCriteria.1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"        }"
Isc.JSONFiltering.DynObjSearchCriteria.1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"        Set type = item.%GetTypeOf(temp)"
Isc.JSONFiltering.DynObjSearchCriteria.1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    }"
Isc.JSONFiltering.DynObjSearchCriteria.1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009,0.000009,"    Return:type=""number"" ""%Numeric"""
Isc.JSONFiltering.DynObjSearchCriteria.1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000005,0.000005,"    Return:type=""boolean"" ""%Boolean"""
Isc.JSONFiltering.DynObjSearchCriteria.1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000017,0.000017,"    Return ""%String"" }"
Isc.JSONFiltering.DynObjSearchCriteria.1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zsearch() public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000068,0.000068,"    Set resultArray = []"
Isc.JSONFiltering.DynObjSearchCriteria.1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    Try {"
Isc.JSONFiltering.DynObjSearchCriteria.1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000026,6.367113,"        Do ..generateDocDB()"
Isc.JSONFiltering.DynObjSearchCriteria.1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000037,0.021880,"        Do ..fillDocDB()"
Isc.JSONFiltering.DynObjSearchCriteria.1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000235,1.412172,"        Set result = ..db.%FindDocuments(..searchCriteria)"
Isc.JSONFiltering.DynObjSearchCriteria.1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000086,0.000086,"        If (result.sqlcode'=100) && (result.sqlcode'=0) {"
Isc.JSONFiltering.DynObjSearchCriteria.1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"            Throw ##class(%Exception.StatusException).ThrowIfInterrupt($$Error^%apiOBJ(5521, result.sqlcode, result.message))"
Isc.JSONFiltering.DynObjSearchCriteria.1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"        }"
Isc.JSONFiltering.DynObjSearchCriteria.1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000025,0.000144,"        Set iter = result.content.%GetIterator()"
Isc.JSONFiltering.DynObjSearchCriteria.1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000031,0.000228,"        While iter.%GetNext(.key , .item ) {"
Isc.JSONFiltering.DynObjSearchCriteria.1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183,0.000761,"            Do resultArray.%Push({}.%FromJSON(item.%Doc))"
Isc.JSONFiltering.DynObjSearchCriteria.1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000029,0.000029,"        }"
Isc.JSONFiltering.DynObjSearchCriteria.1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000032,0.089420,"        Do ..deleteDocDB()"
Isc.JSONFiltering.DynObjSearchCriteria.1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000006,0.000006,"    } Catch (ex) {"
Isc.JSONFiltering.DynObjSearchCriteria.1,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"        Try { Do ..deleteDocDB() } Catch (e) {}"
Isc.JSONFiltering.DynObjSearchCriteria.1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"        Throw ex"
Isc.JSONFiltering.DynObjSearchCriteria.1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"    }"
Isc.JSONFiltering.DynObjSearchCriteria.1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000058,0.000058,"    Return resultArray }"
Isc.JSONFiltering.DynObjSearchCriteria.1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zdbGetObject(force=0) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit $select(r%db=""""||(i%db'=""""):$select(i%db="""":"""",1:$listbuild(i%db_"""")),(''..db.%GetSwizzleObject(force,.oid)):oid,1:"""") }"
Isc.JSONFiltering.DynObjSearchCriteria.1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zdbGetObjectId(force=0) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit $listget(..dbGetObject(force)) }"
Isc.JSONFiltering.DynObjSearchCriteria.1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zdbGetSwizzled(noswizzle=0) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," If noswizzle Quit r%db"
Isc.JSONFiltering.DynObjSearchCriteria.1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," If i%db="""" Quit """""
Isc.JSONFiltering.DynObjSearchCriteria.1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set oref=##class(%DocDB.Database).%Open($select(i%db="""":"""",1:$listbuild(i%db_"""")),,.sc) If ('sc) Do:$get(^%SYS(""ThrowSwizzleError""),0) $zutil(96,3,19,1) Quit """""
Isc.JSONFiltering.DynObjSearchCriteria.1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set modstate=$system.CLS.GetModifiedBits() Set r%db=oref Do $system.CLS.SetModifiedBits(modstate)"
Isc.JSONFiltering.DynObjSearchCriteria.1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit oref }"
Isc.JSONFiltering.DynObjSearchCriteria.1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zdbNewObject() public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set newobject=##class(%DocDB.Database).%New() If newobject="""" Quit """""
Isc.JSONFiltering.DynObjSearchCriteria.1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set ..db=newobject"
Isc.JSONFiltering.DynObjSearchCriteria.1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit newobject }"
Isc.JSONFiltering.DynObjSearchCriteria.1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zdbSetObject(newvalue) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," If newvalue'="""",$data(i%db,tmp),tmp=$listget(newvalue) Quit 1"
Isc.JSONFiltering.DynObjSearchCriteria.1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set i%db=$listget(newvalue),r%db=0,r%db="""""
Isc.JSONFiltering.DynObjSearchCriteria.1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit 1 }"
Isc.JSONFiltering.DynObjSearchCriteria.1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zdbSetObjectId(newid) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit ..dbSetObject($select(newid="""":"""",1:$listbuild(newid_""""))) }"
Isc.JSONFiltering.DynObjSearchCriteria.1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zdbUnSwizzle(force=0) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," If r%db="""" Quit 1"
Isc.JSONFiltering.DynObjSearchCriteria.1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set sc=..db.%GetSwizzleObject(force,.newvalue) Quit:('sc) sc"
Isc.JSONFiltering.DynObjSearchCriteria.1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set modstate=$system.CLS.GetModifiedBits() Set r%db="""" Do $system.CLS.SetModifiedBits(modstate)"
Isc.JSONFiltering.DynObjSearchCriteria.1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Set i%db=$listget(newvalue)"
Isc.JSONFiltering.DynObjSearchCriteria.1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit 1 }"
Isc.JSONFiltering.DynObjSearchCriteria.1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zinputJSONGet() public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000055,0.000055," if r%inputJSON'= """" return r%inputJSON"
Isc.JSONFiltering.DynObjSearchCriteria.1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," if i%inputJSON'="""" { set r%inputJSON=##class(%Library.DynamicArray).%SetSerial(i%inputJSON) } else { set r%inputJSON=##class(%Library.DynamicArray).%New() }"
Isc.JSONFiltering.DynObjSearchCriteria.1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," return r%inputJSON }"
Isc.JSONFiltering.DynObjSearchCriteria.1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zinputJSONGetObject(force=0) public {"
Isc.JSONFiltering.DynObjSearchCriteria.1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Quit $select(r%inputJSON="""":$select(i%inputJSON="""":"""",1:$listbuild(i%inputJSON_"""")),(''..inputJSON.%GetSwizzleObject(force,.oid)):oid,1:"""") }"
Isc.JSONFiltering.DynObjSearchCriteria.1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zinputJSONGetObjectId(force=0) public {"
